S#,SNAME,SEX,BDATE,HEIGHT,DORM
2226797658,黎晶,女,1999-08-18,1.44,东5舍613
2207022399,丁秀荣,男,2001-01-19,1.71,东18舍520
2203825391,刘颖,男,2007-03-31,1.77,西20舍129
2229235450,尹桂芝,女,2003-10-19,1.82,东4舍923
2219734321,高娜,男,1999-06-12,1.68,西7舍909
2213361247,陈玉华,女,2002-12-27,1.59,西1舍618
2216885682,侯建国,女,2001-07-18,1.53,东13舍317
2227903373,王利,女,2006-01-15,1.55,东22舍724
2192587466,许霞,女,2000-02-19,1.56,东7舍125
2210382548,赵玉兰,女,2005-09-13,1.54,东14舍901
2223024511,陈瑜,女,2005-07-01,1.55,东16舍428
2199359685,欧凤兰,女,2003-09-01,1.57,西20舍417
2225723957,魏兰英,男,2003-01-06,1.7,东7舍605
2216782197,张坤,男,2004-04-02,1.74,西18舍211
2213422600,丁淑珍,男,2003-06-15,1.51,东13舍614
2223858067,宋瑜,女,2005-02-17,1.7,东5舍509
2193452573,李帆,男,2002-07-23,1.72,西21舍917
2213133346,曾秀云,女,2001-09-17,1.7,东17舍312
2225084462,沈东,男,2001-10-24,1.59,东2舍722
2225209538,吴莉,女,2001-02-10,1.9,东19舍623
2193648891,李云,男,2003-09-08,1.72,西3舍724
2190761996,王峰,男,2002-05-15,1.52,东2舍106
2198079785,蔡秀荣,男,2003-08-12,1.58,西4舍401
2229996737,张秀兰,男,2000-10-24,1.68,东22舍314
2206615229,岳霞,女,2005-03-27,1.59,西11舍621
2229648873,王玉,男,2004-01-07,1.68,西16舍625
2200596190,洪淑珍,男,2001-02-19,1.67,西11舍411
2205971952,张明,女,2005-09-17,1.7,西6舍316
2220109626,晏柳,女,2007-03-22,1.56,东21舍212
2200807238,伍林,女,2003-07-22,1.4,西15舍509
2199040194,牟英,男,2000-05-01,1.74,东14舍213
2201168716,彭桂花,男,2006-04-07,1.64,西4舍113
2216694932,李云,女,2001-08-24,1.52,西12舍327
2207054119,周玉,女,2003-06-13,1.33,东17舍530
2223872796,陈欢,男,2000-01-15,1.7,东16舍812
2204164347,谢坤,女,2001-05-31,1.78,西15舍425
2210278801,李倩,女,2005-01-13,1.63,西4舍622
2215167505,李云,女,2005-04-29,1.67,东3舍511
2221173426,萧峰,女,2006-03-31,1.52,东5舍205
2206792649,杨瑞,女,2001-06-07,1.49,西19舍211
2222891701,黄丽娟,男,2000-09-20,1.66,东7舍712
2218613001,孙英,男,2001-11-04,1.6,西13舍922
2225230543,徐桂珍,男,2003-10-26,1.66,东9舍207
2207308526,王亮,男,2000-10-07,1.75,东4舍403
2209434148,俞建军,男,2004-12-15,1.65,西17舍410
2192433650,陈红霞,女,2006-09-24,1.5,东8舍901
2206002920,李东,女,2004-03-04,1.66,西9舍914
2229344809,张婷,女,2002-01-10,1.58,西14舍806
2223363298,罗岩,女,2005-07-02,1.73,西3舍707
2191514119,吴东,男,1999-11-13,1.67,西16舍601
2226824970,袁晶,男,1999-08-17,1.69,东17舍310
2211250591,周秀云,男,1999-06-22,1.54,西14舍304
2199424840,龙倩,女,2001-11-05,1.5,东22舍819
2190805900,李桂英,男,2000-06-25,1.8,东3舍408
2208186408,汪梅,男,2003-03-25,1.7,西20舍730
2206698830,姜玉兰,女,2004-06-27,1.71,东17舍224
2194195009,黎龙,女,1999-11-01,1.62,东2舍201
2203760603,朱畅,女,2004-06-29,1.52,东5舍305
2215297895,王红梅,男,2005-05-11,1.65,东19舍822
2221511511,叶桂珍,男,2006-05-12,1.78,西14舍903
2221540686,温刚,女,2005-11-21,1.61,东10舍620
2224247996,王建国,男,2001-04-15,1.63,东3舍403
2210525823,欧阳建华,女,2006-12-21,1.73,西8舍323
2220094454,唐红,女,2002-06-21,1.6,西8舍419
2224066373,杜雪,男,2007-02-07,1.76,东9舍906
2215104666,陈云,男,2000-07-07,1.65,东7舍221
2216485223,吴宁,女,2005-11-20,1.45,东11舍526
2211416536,李俊,男,2006-02-28,1.8,东12舍907
2213979107,鲁慧,男,2003-10-29,1.65,东4舍329
2218700653,张建,男,1999-08-16,1.82,东15舍615
2190291902,时峰,男,2005-09-08,1.61,东16舍615
2215134311,刘凤兰,男,2007-02-21,1.72,东10舍623
2223009237,张秀荣,女,2006-06-24,1.73,西14舍105
2198020670,宋兰英,男,2005-10-27,1.74,西9舍604
2197691970,朱佳,男,2001-10-12,1.75,西9舍326
2211936311,李刚,女,2003-12-30,1.61,西14舍615
2208289656,翟亮,男,2001-09-25,1.57,东7舍612
2222801398,刘娜,女,2005-01-11,1.45,西11舍423
2227322696,张洁,女,2007-03-15,1.62,东9舍629
2225891168,黄婷,女,2004-03-30,1.67,西7舍927
2212093869,邱凯,男,2003-03-24,1.69,东11舍725
2216047758,张伟,女,2004-05-30,1.62,西16舍925
2210023773,由红,男,2004-05-20,1.77,西13舍910
2225876446,桑志强,男,2005-04-15,1.7,西14舍606
2205857834,谢玉梅,男,2005-04-27,1.76,东9舍817
2193514823,李帅,女,2006-01-28,1.57,东10舍423
2210171370,张红,女,2003-10-20,1.44,东11舍220
2219890542,鞠平,女,2002-02-15,1.58,西2舍408
2224732195,黄玉珍,女,2005-10-29,1.58,东4舍726
2198781685,高瑜,男,2003-06-16,1.67,东7舍129
2215734741,刘欢,男,2002-11-06,1.65,东14舍311
2197814451,李阳,男,1999-11-26,1.65,东14舍518
2205895358,陈莉,女,2001-06-14,1.52,东6舍415
2191644677,杨林,男,2003-08-25,1.66,东10舍803
2199832214,陈峰,男,2006-01-08,1.68,西17舍505
2192053172,殷慧,女,2007-02-04,1.62,西15舍708
2217155022,廖红梅,男,2001-05-27,1.68,西14舍715
2197125843,张秀华,男,2004-07-24,1.53,东15舍815
2214214704,吴想,女,2003-06-05,1.43,西9舍909
2227226681,王佳,男,2001-07-26,1.74,东12舍610
2200193702,李桂香,男,1999-09-03,1.86,西18舍113
2221833973,唐欣,男,2002-04-19,1.65,西8舍320
2222152882,李云,男,2002-03-27,1.88,西20舍130
2229584180,龙玉,男,2000-10-26,1.82,东15舍522
2222887125,孔雪,女,2006-03-04,1.47,东6舍816
2215265555,吴波,男,2001-07-14,1.72,西5舍717
2199594120,罗岩,女,2001-08-16,1.7,西15舍430
2214782525,唐玉兰,女,2001-09-23,1.52,西21舍310
2201362547,刘玲,男,2002-02-28,1.93,东3舍630
2228081278,程柳,女,2004-05-22,1.42,西14舍824
2204669272,周宇,男,1999-08-06,1.69,西11舍402
2214130484,李坤,女,2007-04-04,1.56,西15舍715
2210217762,郑杰,女,2000-08-10,1.54,西15舍628
2225078872,刘健,女,2004-07-07,1.53,西18舍702
2208258907,李红梅,男,2000-06-02,1.85,东11舍211
2208658316,钟玉华,男,2002-10-24,1.79,西11舍815
2203099271,孙宇,女,2006-01-20,1.44,东12舍909
2210886840,何利,女,2007-03-02,1.59,东18舍717
2196094811,邓峰,男,2000-10-14,1.75,西10舍705
2191312483,毛林,男,2000-08-13,1.75,西21舍311
2199217179,高利,女,2002-10-27,1.65,东20舍312
2224374296,蔡娜,男,2000-10-18,1.65,东12舍318
2208842668,王璐,女,2005-01-24,1.58,西21舍604
2208087074,彭俊,男,2005-05-25,1.52,东13舍318
2221006371,时文,男,2003-10-02,1.66,东15舍106
2209694935,郑丹丹,女,2006-11-11,1.4,西22舍807
2194294268,傅明,女,2001-07-21,1.71,东13舍806
2195942298,宋建国,男,2003-07-28,1.71,西2舍408
2195065674,谌丽娟,男,2002-02-07,1.74,东1舍323
2221066424,曾娜,女,2005-07-27,1.55,东13舍426
2197314916,石宇,男,2001-12-17,1.66,西20舍206
2200393496,赵欢,女,2000-05-05,1.52,西5舍823
2203382902,焦欢,女,2002-04-01,1.42,东3舍405
2229164854,周金凤,男,2005-03-22,1.64,西11舍901
2196075956,黄璐,女,2003-07-03,1.78,西12舍921
2206623752,谢超,女,2007-03-29,1.58,东5舍230
2202397450,尚秀兰,女,2000-11-25,1.51,西7舍724
2220660320,施波,男,2006-01-14,1.64,东10舍820
2224051173,沈秀荣,女,2005-06-12,1.42,西6舍605
2224111741,解莹,男,2000-10-27,1.61,西8舍501
2191459071,焦云,女,2005-01-23,1.49,西18舍214
2217789874,邓娜,男,2004-07-08,1.66,西21舍616
2228972975,郝帅,女,2006-10-07,1.51,东12舍806
2227999831,姚芳,女,2003-09-07,1.59,东9舍112
2216570704,李淑珍,男,2006-03-30,1.64,东21舍512
2227064426,张明,男,2005-06-02,1.48,西9舍209
2206461483,李玲,女,2003-05-09,1.5,东16舍815
2197197247,黄雪,男,1999-10-27,1.76,西7舍329
2200949208,郭杨,男,1999-11-13,1.64,西1舍826
2229769546,王晶,男,2005-09-18,1.62,东15舍319
2224438011,莫建华,女,2004-09-30,1.72,东13舍521
2211217508,姜东,男,2004-10-17,1.69,东9舍410
2228189220,宋明,女,2003-12-07,1.57,东4舍802
2207141062,杨金凤,女,2002-02-15,1.49,西10舍117
2219389566,秦桂芝,男,2002-07-25,1.7,东18舍709
2218517046,刘建华,女,2005-07-06,1.53,东18舍607
2227942343,姜波,男,2000-11-15,1.58,西7舍506
2218375808,章玉梅,男,1999-07-29,1.52,东1舍205
2222406437,刘敏,男,2002-02-09,1.64,西17舍113
2228918028,郭燕,男,2003-09-05,1.72,东3舍917
2193877360,颜兵,女,2002-01-03,1.42,东14舍929
2220960168,侯鑫,男,2000-12-20,1.52,东16舍423
2228273186,孙辉,男,2003-07-01,1.53,西8舍514
2220606471,韦婷,女,2005-12-09,1.68,西1舍814
2205102166,陈秀云,男,2001-09-09,1.74,东16舍629
2210419009,谷杰,女,2000-07-09,1.63,东18舍302
2209139176,王佳,男,2004-06-15,1.83,西15舍729
2224717701,张小红,女,2004-08-04,1.71,西4舍513
2194048529,刘芳,女,2001-12-31,1.65,东13舍211
2190989145,王凤英,女,2000-01-12,1.61,东10舍928
2223414068,程涛,女,2000-01-08,1.64,东8舍329
2223014336,岳宇,男,2004-04-11,1.66,西9舍605
2212104822,丁玉珍,男,2000-06-02,1.67,东13舍615
2220901674,黄静,男,2003-10-31,1.8,西22舍128
2221220719,张琴,男,2002-10-12,1.62,东13舍929
2229267413,王英,女,2003-04-23,1.58,西11舍516
2226586472,江建平,女,2001-03-15,1.75,西5舍103
2215279521,史玉,男,1999-10-04,1.76,西4舍308
2213327187,陈成,女,2000-08-21,1.58,东15舍122
2213173712,郝秀梅,男,2004-04-03,1.94,西20舍117
2211090094,朱建国,女,2003-09-11,1.62,东15舍407
2199148162,易鑫,女,2005-01-03,1.43,东16舍625
2197790518,卫东,男,2002-05-22,1.68,东6舍316
2229547599,董娜,男,2002-06-10,1.82,东15舍809
2219057382,郑雪梅,男,2007-01-22,1.58,东7舍201
2219430345,罗海燕,女,2004-11-05,1.45,西19舍708
2196323780,饶勇,女,2005-06-05,1.63,东3舍518
2216592648,王淑兰,女,2005-04-26,1.53,西16舍417
2214106677,陈玉兰,女,2004-07-11,1.61,东14舍411
2219779145,谷荣,女,1999-11-07,1.84,西22舍821
2211720619,杨桂兰,男,2001-10-27,1.7,西16舍129
2217727393,刘梅,男,2000-07-05,1.66,西18舍204
2214349150,段桂芝,男,2006-08-22,1.65,西3舍923
2190511558,王冬梅,男,2007-05-25,1.69,东10舍926
2217341639,黄桂珍,男,2001-09-16,1.66,西11舍416
2218380472,李利,女,2003-08-01,1.54,东3舍206
2207122595,王瑞,男,2006-10-20,1.8,东6舍114
2211872663,彭浩,男,2006-11-28,1.86,东8舍429
2221877230,王玉英,男,2005-02-22,1.67,东2舍825
2216027322,黄凤英,女,2005-05-20,1.66,西3舍303
2218279078,应刚,女,2004-02-16,1.34,东6舍823
2215176281,刘凯,女,2004-11-11,1.54,西13舍522
2203774814,李宇,男,2003-11-27,1.71,东12舍205
2201900540,戴莉,女,2001-05-26,1.64,西13舍603
2204165296,郑志强,男,2004-04-27,1.6,东13舍612
2197113312,钟娟,女,2000-01-30,1.6,西8舍604
2202927939,张桂兰,男,2007-02-04,1.55,西9舍125
2212468578,孙雷,女,1999-09-27,1.38,东10舍301
2199038342,马琳,女,2000-12-16,1.59,东8舍308
2219676356,杨刚,女,2006-02-19,1.69,东14舍330
2208471629,李志强,女,2003-02-19,1.54,东2舍802
2217019582,储艳,女,2004-06-06,1.56,东17舍617
2202577792,徐淑兰,女,2005-05-25,1.77,西1舍229
2222108677,孟秀珍,女,2003-06-04,1.69,东11舍709
2226903640,陈雪梅,女,2002-06-02,1.62,东3舍830
2224617412,章东,女,2003-07-29,1.42,东19舍314
2222194219,徐平,男,2002-03-28,1.66,东4舍623
2203824820,严建平,男,2000-12-18,1.61,西20舍421
2201595656,冉勇,男,2002-09-01,1.73,西10舍209
2200623831,李秀梅,男,2003-04-27,1.63,西13舍227
2219478279,吴雷,女,2002-07-16,1.73,西3舍328
2215637215,桑杰,女,1999-12-26,1.54,东10舍220
2225520389,张杨,女,2001-08-20,1.53,西21舍307
2214311415,颜倩,女,2000-08-05,1.76,西9舍409
2221026799,彭帅,男,2000-09-06,1.6,西8舍609
2191281603,殷博,男,2000-01-26,1.77,西4舍209
2220077148,张飞,女,2001-10-14,1.7,西14舍628
2200525689,岑刚,男,2000-04-08,1.58,西18舍111
2212406841,彭俊,男,2006-10-20,1.66,东17舍708
2210417454,郭强,女,2000-04-02,1.52,东21舍128
2214855758,陈志强,男,2005-10-03,1.75,西17舍305
2202720288,胡淑珍,女,2002-02-21,1.64,西7舍224
2224201600,钟岩,男,2007-04-10,1.78,西17舍829
2200230194,石雪梅,女,2006-11-11,1.62,西3舍823
2222387211,林畅,女,1999-11-19,1.56,东5舍618
2206419299,雷桂兰,男,2006-07-06,1.6,西12舍410
2190548100,黄雪,女,2002-11-09,1.37,西7舍404
2218595051,王辉,女,2000-06-12,1.66,东2舍403
2227569197,黄志强,女,2005-09-07,1.5,西6舍901
2222843708,陈玉英,男,2006-06-01,1.84,东7舍719
2223676192,尹亮,女,2003-05-18,1.64,西13舍730
2194621840,李楠,男,2003-03-29,1.51,西12舍804
2229037179,刘玉珍,男,2006-07-04,1.77,西5舍607
2190722847,陈宇,女,2007-02-07,1.65,西10舍715
2196009744,孙磊,男,2005-06-05,1.87,西10舍304
2197312838,李秀荣,女,2002-08-02,1.53,东1舍514
2220767595,刘桂珍,男,2004-03-14,1.56,西19舍913
2199774824,陈云,女,2006-08-15,1.64,东11舍220
2221415719,包斌,男,2007-05-15,1.79,东16舍626
2190371502,吴淑英,男,2004-06-14,1.92,西10舍324
2204001561,欧磊,男,2004-07-28,1.67,东11舍511
2216924139,黄建,男,2004-05-06,1.6,西4舍712
2199156759,彭欣,男,2002-05-28,1.65,西12舍512
2196705830,唐桂荣,男,2001-09-26,1.65,东9舍428
2191173422,罗洁,男,2005-09-15,1.68,西7舍611
2214699759,李颖,女,2001-05-01,1.66,西2舍416
2211734533,刘秀云,女,2002-12-21,1.42,西1舍624
2193092524,杨桂兰,女,2004-12-26,1.7,西22舍109
2226558469,陈兰英,男,2001-08-14,1.68,东17舍106
2201700340,许娟,女,2001-11-19,1.37,西22舍520
2217655787,曹丹,男,2002-07-21,1.75,西6舍917
2221065722,顾颖,女,2005-09-19,1.59,西11舍617
2192220320,葛婷,女,2004-06-01,1.56,西11舍613
2202437503,王明,男,2000-11-30,1.67,东9舍302
2205253255,岳莹,女,2006-04-10,1.47,东21舍825
2228972614,吴敏,女,2000-04-15,1.57,西1舍130
2227062910,文玉英,女,2002-08-17,1.63,东6舍623
2215495426,刘云,女,2005-03-17,1.66,西8舍910
2203426216,安玉华,男,2002-11-13,1.74,西15舍804
2229676704,周帅,女,2002-05-25,1.49,西9舍902
2205640148,李秀华,男,2001-12-21,1.5,东21舍830
2222343348,章兵,男,2005-12-17,1.58,西7舍628
2200602539,朱玉英,女,2004-03-22,1.46,东21舍821
2205312835,刘桂芳,男,2002-12-31,1.77,东13舍703
2197142941,张兵,女,2001-12-16,1.75,东9舍412
2229143699,庞杨,男,2000-05-26,1.84,西19舍507
2192602501,宁玲,女,2004-03-27,1.68,东9舍314
2215383248,赵海燕,女,2006-07-26,1.73,东20舍708
2195781520,许桂花,男,2000-02-03,1.63,西14舍222
2206799820,李桂荣,女,2004-10-30,1.47,西21舍214
2190348372,徐婷婷,女,2005-12-01,1.68,东13舍407
2220662183,周佳,女,1999-10-03,1.68,东22舍415
2211384814,孙东,男,2002-06-20,1.76,西16舍603
2219117121,高倩,男,2006-04-29,1.75,东18舍718
2210036214,唐明,女,2003-08-08,1.66,东11舍227
2204346020,任强,男,2006-03-27,1.75,西21舍518
2226653259,贺桂芝,男,2001-11-05,1.76,东13舍214
2192590308,郭杰,男,2000-12-31,1.69,西11舍928
2192584573,胡帅,女,2003-06-29,1.59,西12舍624
2229725956,杨帆,男,2006-07-25,1.94,东10舍322
2195021102,梁旭,女,2004-04-28,1.52,西5舍228
2229967571,陈杨,女,1999-09-15,1.49,西20舍711
2202846464,刘淑英,女,2003-05-20,1.57,西18舍122
2224974618,张佳,男,2006-11-16,1.61,东21舍123
2220705143,徐强,女,2005-10-26,1.86,西7舍110
2202731438,姚浩,女,2003-07-02,1.62,东22舍626
2197762812,陆博,男,2007-01-14,1.71,东16舍112
2207658016,袁杰,女,1999-09-25,1.56,西20舍401
2217190678,周玉,女,2002-08-02,1.65,西1舍811
2217564992,李华,男,2003-03-22,1.6,东16舍705
2201313024,戴荣,男,2006-07-03,1.59,西10舍429
2197444855,刘丽,男,2001-03-16,1.74,东2舍424
2207847146,黄建国,男,2002-09-19,1.56,西20舍929
2217822060,戴兰英,女,2006-11-02,1.45,西10舍202
2225089523,石龙,女,2006-02-09,1.76,东10舍803
2201680281,向丽丽,男,2003-08-19,1.78,东11舍315
2197025641,陈伟,女,2006-11-21,1.65,西6舍224
2219872800,盛丽华,女,2004-02-20,1.61,东3舍101
2208402141,陈文,女,2000-03-30,1.46,东15舍630
2197159980,杨畅,女,2005-12-30,1.67,东3舍512
2204560467,李晶,女,2003-04-02,1.59,东16舍911
2192729888,陈斌,女,2005-06-09,1.46,西13舍907
2228179060,王佳,女,1999-11-19,1.49,东14舍419
2208782014,刘玉华,男,2004-04-18,1.64,西11舍630
2210999884,熊玉华,女,2000-01-28,1.66,东19舍716
2216516752,杭金凤,男,2000-07-20,1.84,东7舍305
2195888601,何欣,女,2004-11-02,1.5,西4舍220
2217832476,杨凤英,女,1999-12-10,1.59,东16舍203
2193617056,张文,男,2000-09-26,1.7,东20舍210
2222895504,周敏,女,2002-01-04,1.76,西10舍218
2221643305,李兵,女,2002-09-25,1.53,西5舍921
2209775408,毛婷,女,2001-03-01,1.45,西6舍122
2190193028,阎琳,男,2004-02-13,1.69,西3舍428
2224973923,王萍,女,2004-01-07,1.64,西12舍819
2190942553,汤玲,女,2007-03-29,1.52,西1舍319
2197013595,陈林,男,2000-10-14,1.87,西20舍219
2218792264,钟健,女,2000-10-27,1.51,西10舍224
2204246368,黄雪梅,女,2003-07-08,1.56,东12舍207
2205128592,杨峰,男,2003-05-26,1.71,东12舍123
2205954551,王琳,男,2005-08-10,1.76,东6舍223
2224301786,刘冬梅,男,2001-07-13,1.94,东12舍915
2219713151,傅建平,男,2003-02-07,1.62,西1舍617
2201402494,曾强,男,2002-06-13,1.43,西13舍727
2218302066,李文,男,2003-07-13,1.58,东10舍510
2220928197,杜海燕,女,2005-05-05,1.58,东15舍403
2211255960,何冬梅,女,2000-11-26,1.61,东9舍202
2195965684,李林,女,2004-03-23,1.48,西5舍227
2195963208,陈婷,女,2001-11-06,1.82,西12舍819
2206264650,席玉珍,女,2000-04-09,1.53,东9舍126
2198417026,杨强,男,1999-06-14,1.73,西5舍510
2222562573,刘雷,女,2002-08-04,1.69,东5舍316
2212710224,张涛,男,2006-03-23,1.42,西12舍130
2195919870,殷红,男,2006-08-07,1.71,东9舍109
2219358163,陈秀英,女,2002-12-11,1.46,西9舍412
2226709261,胡林,男,2006-07-25,1.68,西17舍718
2229920700,农莹,男,2001-03-30,1.77,东4舍923
2213746103,吴桂珍,女,2005-07-18,1.52,西13舍429
2229367677,阳亮,女,2006-01-21,1.42,东11舍413
2220667116,卢丹丹,男,2007-02-26,1.71,西9舍209
2193125644,丁健,女,2006-01-19,1.83,东16舍223
2210590360,张荣,男,2000-02-06,1.82,西15舍519
2229010548,孙成,男,2002-01-14,1.83,西21舍415
2224710204,郭淑兰,男,2003-11-25,1.84,东12舍518
2220988185,桑红,女,2000-09-24,1.67,东15舍528
2211991510,郭静,男,1999-11-14,1.69,东5舍903
2227502562,唐婷,男,2006-02-08,1.74,西7舍625
2199347446,文建国,男,1999-11-14,1.65,西8舍910
2193373442,沈磊,男,2003-06-01,1.64,东3舍309
2195926654,黄峰,男,2005-11-03,1.47,东19舍823
2207223914,包文,女,2003-01-03,1.51,东2舍306
2203850039,李倩,女,2001-07-19,1.72,西8舍402
2223927010,苟俊,男,2002-12-23,1.47,西1舍406
2191441628,白红梅,女,2003-02-19,1.44,西7舍304
2200232741,余玉华,男,1999-06-19,1.62,东13舍302
2214029046,赵丹丹,女,2005-08-16,1.76,东12舍904
2206633135,李桂香,男,2006-10-21,1.65,东22舍518
2206266886,冯志强,女,2005-06-08,1.43,西11舍611
2203803213,吴柳,女,2004-06-19,1.72,东7舍203
2210867507,赵文,男,2004-08-02,1.66,西13舍610
2211892819,吴岩,男,1999-09-07,1.52,东13舍605
2212043253,张秀荣,女,2004-05-13,1.52,东14舍525
2214599512,许璐,女,2004-07-06,1.7,东11舍418
2225785396,徐静,男,2006-04-02,1.67,东10舍728
2204331132,李利,女,2000-09-07,1.35,西13舍417
2229991001,刘玉,男,2001-03-02,1.65,西15舍524
2219177318,黄云,男,2000-06-06,1.75,东15舍615
2224119127,高兵,男,2006-04-04,1.5,西8舍827
2208086814,晁静,女,2006-09-25,1.61,东6舍709
2219858403,李桂芳,男,2003-06-22,1.65,东14舍529
2229867370,唐利,男,2003-07-23,1.55,西11舍328
2201783750,孙成,女,2006-08-08,1.53,东15舍409
2221766836,万亮,男,1999-06-10,1.62,西17舍511
2198490136,李旭,女,2007-04-02,1.71,西12舍801
2222237642,张云,女,2002-09-06,1.55,西1舍429
2207124247,孙玉梅,男,2007-01-25,1.62,西13舍604
2213361322,刘燕,男,2001-03-31,1.86,东15舍105
2227586874,周建平,女,2000-06-08,1.43,西20舍514
2203098936,张涛,男,2005-03-15,1.56,东4舍509
2228272643,杨桂荣,男,2000-01-04,1.72,东15舍809
2205957710,周秀荣,男,2003-08-28,1.65,西5舍202
2205774252,阎淑珍,男,2001-03-18,1.63,东7舍317
2225924225,陈龙,女,2006-05-04,1.68,东7舍309
2222517901,麦欢,女,2000-07-01,1.52,东10舍311
